Latitude,Longitude,Rainfall (mm),Temperature (°C),Humidity (%),River Discharge (m³/s),Water Level (m),Elevation (m),Land Cover,Soil Type,Population Density,Infrastructure,Historical Floods,Flood Occurred
20.91868937257536,72.8943090978178,18.8729,30.2592,40.0846,368.712,0.5,208.2915,Agricultural,Silt,2416.2272,1,1,0
24.004809433061602,83.36061130236723,5.3609,45.9365,43.2716,616.8324,0.5,57.8131,Forest,Loam,721.1718,1,1,0
23.209943853701475,71.28370167827386,61.1776,32.5409,42.7255,1169.9976,2.4549,39.4238,Agricultural,Silt,3234.4366,0,1,0
20.437890606920647,70.48639160351505,2.6144,29.6142,48.3652,75.7233,0.5,5298.594,Agricultural,Sandy,6123.4965,0,1,0
31.695156075358312,85.19441712294832,20.8208,33.1233,41.9465,374.8575,0.5,58.5838,Agricultural,Clay,2731.9301,0,0,0
11.483780214654846,72.19952630188072,12.1777,24.2172,31.3479,160.3824,0.5,717.8029,Forest,Loam,2023.7443,0,0,0
9.895829917239608,91.51591935191975,10.4794,31.6097,49.6947,235.4541,0.5,255.2856,Wetland,Silt,430.3519,1,1,0
9.938803727027668,69.8828168105017,96.4596,16.9595,63.6412,2575.6637,5.1891,36.096,Water Body,Loam,6423.0316,0,0,1
30.682918117858396,92.00471402458554,39.1327,32.3122,62.3539,488.6005,0.5,264.6126,Wetland,Clay,4784.0405,0,1,1
10.094093068216637,78.83646952063279,162.714,19.9479,85.5033,2895.501,5.0596,46.4766,Desert,Sandy,9117.5716,1,1,1
8.008397338277623,84.69905344874897,72.4829,26.0013,69.5011,2421.5234,4.6745,212.9368,Agricultural,Sandy,1336.1579,1,0,1
15.883801727107532,80.05219987591683,1.5519,18.034,34.5593,526.6205,0.5,142.7075,Urban,Sandy,389.4175,1,0,0
24.019847974648794,77.0060254668305,21.9595,26.2836,43.0221,458.2057,1.1317,298.0282,Forest,Loam,501.1185,1,0,0
23.785470596117605,95.56592304232059,128.6621,33.5986,76.0287,2845.7412,5.157,102.6987,Forest,Loam,1136.2211,1,0,1
20.11253247400594,79.0666938049985,31.4615,29.4301,43.94,653.4208,0.5,1280.8711,Urban,Loam,540.2603,1,1,0
11.921287465061283,70.39443896672432,33.5765,33.1704,50.3319,451.1568,0.5,164.8237,Forest,Clay,12000.0,1,0,0
30.517120057886196,77.36089178237671,231.4771,24.6194,77.0556,4146.5302,7.2586,278.0984,Agricultural,Sandy,3780.3535,0,0,1
17.656294838900607,75.48169870361284,38.958,33.199,57.5974,1879.8237,3.6304,276.5341,Forest,Clay,922.0781,0,0,1
23.265955477908868,72.85574972935403,8.8607,24.3655,36.8926,186.9253,0.5,4800.5383,Forest,Silt,12000.0,0,0,0
13.076358175898136,73.53628281775416,5.6232,35.5723,43.3763,122.5171,0.5,297.6046,Agricultural,Sandy,4673.4567,1,1,0
17.58046009966539,93.44531024373633,3.4359,23.44,46.4008,162.1818,0.5,399.5389,Forest,Clay,2856.6294,1,0,0
26.559527642514293,69.02377842066802,8.0476,42.3092,38.5333,662.7537,0.7087,2439.5125,Forest,Loam,12000.0,0,0,0
20.07350667824982,87.65887320785684,162.0928,22.831,75.3864,2757.4907,3.5228,131.5937,Agricultural,Clay,5158.2079,0,1,1
33.312264281757855,76.34316471800882,36.4792,33.0008,57.4436,774.1406,1.2833,105.9943,Agricultural,Silt,948.6837,1,1,0
18.464705020794494,86.34435690006404,121.4978,24.6253,82.1307,2461.0578,3.5957,276.9192,Forest,Peat,709.4246,1,0,1
15.041367409160284,75.12481813019556,16.281,33.1845,32.6708,270.3596,0.5,901.2384,Agricultural,Silt,801.7973,1,1,0
11.060910788331054,76.21185007886764,102.7456,15.0,71.5059,2186.8203,3.7289,7137.7291,Urban,Rocky,1158.1764,1,1,0
20.6011781752011,72.21054799578714,202.6517,28.9534,100.0,3408.9946,5.9419,205.6742,Desert,Loam,1334.7466,0,1,1
27.156411996024268,88.52390419136182,159.7643,21.5763,77.1776,2754.4199,5.7441,192.1062,Agricultural,Rocky,269.2772,1,1,1
19.312215660335024,92.72142688443364,27.4762,25.7845,45.9185,393.66,1.0381,195.0952,Forest,Sandy,5233.5448,0,1,0
24.082245996411796,77.6266107307262,50.4727,38.0832,61.9274,1157.2561,1.4251,41.3715,Agricultural,Silt,2980.5135,1,0,0
20.03322442375028,88.121229713096,7.4908,23.3509,37.9241,91.4498,0.5,4600.1278,Urban,Loam,1041.6792,0,0,0
27.72436456714478,80.97948781862131,23.8032,36.741,47.6559,345.374,0.5,258.3596,Urban,Clay,1328.0291,0,1,0
9.855661442454794,87.86384199433739,9.5166,31.448,35.2461,119.8536,0.7816,1642.1915,Urban,Sandy,1709.7671,1,1,0
12.405520414586082,85.13277218426994,4.1769,25.7448,54.7966,275.2995,0.5,193.153,Agricultural,Silt,457.5779,1,0,0
33.30947779542221,93.87406368452413,6.1381,39.322,34.6821,148.6588,0.5,43.9964,Forest,Clay,602.5582,1,1,0
15.151388960966429,88.80362900761133,16.047,39.2878,39.3222,319.045,0.5,49.2547,Agricultural,Sandy,934.3171,0,0,0
34.64350804285721,68.17362308652787,28.3247,47.2983,38.0435,395.8778,0.5,394.6834,Agricultural,Clay,852.973,1,1,0
17.30410808462824,74.84579975642984,28.51,29.7634,47.663,936.4045,3.0662,7147.7062,Urban,Loam,5221.5862,0,0,0
17.688372386688357,72.93253706419367,6.4653,30.4704,35.8801,466.6756,0.5,204.3549,Water Body,Clay,3444.809,1,1,0
30.20398192454764,72.45121040269446,210.0309,27.7385,91.4798,4457.6404,6.7128,87.2452,Wetland,Silt,2940.5666,0,1,1
31.07756404119776,78.75513007821945,78.5632,24.8757,70.9702,2092.3217,3.626,45.3782,Forest,Clay,360.7446,0,0,1
34.90621033756271,91.02198412910693,240.7527,25.7081,100.0,3767.3498,5.8151,1453.4457,Wetland,Clay,2143.6718,0,0,1
25.651719435662105,93.7732791073305,42.5541,41.7391,36.8088,806.3676,1.0368,250.2925,Forest,Clay,3286.6914,1,1,0
16.606426118752786,73.70982944196788,1.6673,21.9651,29.649,452.6923,0.5,198.9589,Agricultural,Loam,565.7907,0,1,0
21.16064235273687,80.28341156919636,256.7531,17.1942,100.0,3885.3988,5.9648,17.7182,Forest,Clay,2429.7962,1,1,1
25.23761260265774,92.85418357380684,192.6177,24.8627,99.4325,3491.057,6.307,710.6989,Desert,Sandy,2551.0944,1,0,1
10.32556775471937,71.35699226936057,182.6896,21.6364,78.3886,3143.6245,5.8056,1234.533,Agricultural,Sandy,6765.1819,1,1,1
33.73751815960334,81.77334050783888,225.4095,33.9117,96.8026,3796.574,6.1376,400.7201,Forest,Clay,12000.0,0,1,1
17.3690630561294,76.44618547142049,33.2607,37.2226,61.6395,528.2505,1.1414,81.675,Wetland,Clay,446.788,0,1,1
24.296497075956996,77.49633912139825,23.6419,30.8008,29.8668,300.5928,0.5,28.0089,Agricultural,Silt,2978.5705,1,0,0
10.009567297839922,75.48056237416971,51.7559,35.5607,43.5564,839.0542,1.1921,3415.0028,Water Body,Loam,465.6859,1,1,0
12.76734677081459,88.5147979427659,5.3358,39.8832,54.7253,250.472,0.5,5301.3889,Forest,Loam,1006.2809,0,1,0
22.155116861304357,79.81006925997738,90.2056,28.9475,73.7184,2231.9508,4.1477,279.4328,Agricultural,Clay,3175.2545,0,0,1
8.845176122728315,86.87972121312903,17.9648,29.9317,43.1784,637.1596,0.5,207.8033,Agricultural,Loam,5570.2927,1,0,0
14.454915272102172,76.03111325504945,52.6705,27.4072,39.4608,1031.8772,1.542,349.7146,Water Body,Peat,6509.2875,1,1,1
20.396665418433056,72.45890788688911,12.865,26.2135,37.6023,282.7837,0.9387,59.7704,Forest,Silt,1361.718,1,1,0
22.361588815795166,88.61131871886047,37.8864,36.1988,46.4316,590.054,1.6022,170.7868,Agricultural,Sandy,797.8271,0,1,0
29.580181080919136,88.61392846433958,200.5316,35.2905,100.0,3309.6706,5.036,22.68,Water Body,Sandy,6124.2278,1,0,1
32.79065866759001,79.86662600337189,28.8765,37.7086,54.0442,430.6652,0.5,5327.9802,Agricultural,Clay,1006.1402,1,0,0
17.836786430886132,71.5678256580565,20.6162,32.7748,44.9294,442.0382,0.5,23.3957,Urban,Loam,757.7975,1,1,0
15.925535145901259,84.06591072284004,9.2923,20.4534,49.2229,372.4663,0.5,7844.8257,Agricultural,Clay,2145.9538,0,0,0
24.580449925343945,85.26703708145465,2.813,29.5482,28.2302,666.5671,0.9574,83.2716,Urban,Clay,12000.0,1,0,0
26.193624951508376,85.21744411247428,13.7641,41.1357,38.1455,349.6766,0.5,273.6311,Desert,Clay,2390.5394,1,0,0
24.87290668428832,69.09686002691252,5.9686,37.6184,27.3276,269.8122,0.5,84.7591,Forest,Clay,566.7256,0,0,0
21.155049532483858,87.30306180111931,6.4998,30.4435,49.2103,303.2385,0.5,1254.2089,Desert,Clay,493.9617,1,1,0
22.277454518701216,95.09464460704004,102.7266,21.5387,63.2159,2083.5538,3.8151,171.4857,Desert,Sandy,8452.4445,0,1,1
33.17738861187097,81.66000323367234,44.2029,31.9716,41.211,594.8678,0.9044,113.1397,Agricultural,Rocky,5389.8971,1,0,0
27.495243975904145,71.30744294768238,13.5686,31.1599,44.4686,239.1478,0.5,253.2777,Urban,Sandy,4530.096,1,1,0
20.22918750548323,93.14221897414812,4.3348,36.4687,30.2243,152.5989,1.0634,4248.6884,Wetland,Loam,7414.6732,0,1,0
18.7254147189388,81.20764534938358,8.3171,36.8436,30.4246,607.9349,0.8567,3089.2741,Urban,Silt,2445.8823,1,0,0
13.102330437011382,81.42665313364536,6.1721,36.6825,37.1052,283.7514,0.5,1360.2425,Agricultural,Sandy,1091.0014,1,1,0
17.632760582367872,86.18839098042514,18.5975,30.0688,45.0844,1108.658,1.932,169.5566,Forest,Peat,1714.1152,1,1,0
31.99744456629406,91.86378688398402,23.3046,32.0483,43.9964,1157.9299,1.2621,169.5075,Agricultural,Loam,3501.949,1,1,0
8.688705144750255,87.47002405480823,12.4317,31.1072,40.0926,531.3409,0.7867,132.2093,Agricultural,Loam,1291.7228,0,1,0
16.970149629789663,73.54665453192533,30.5778,31.1653,49.8793,1291.1875,1.184,1006.938,Forest,Clay,8140.5999,0,1,1
18.532096457685128,87.40140298143977,14.9298,32.3813,44.0424,405.178,0.9369,278.7485,Agricultural,Loam,8918.581,1,0,0
27.56415374488598,90.01316362459238,112.3905,38.3048,68.5115,2546.2041,4.5397,1363.8888,Water Body,Loam,1129.2665,0,0,1
24.701603728368667,96.19670401068518,176.1992,21.9798,90.1836,3514.8027,5.3451,1352.7719,Forest,Loam,2806.7316,1,1,1
17.891400987133963,70.80171427122282,3.6729,23.4638,41.4813,333.5419,0.5705,1542.1282,Desert,Loam,2030.072,1,1,0
29.97729676832654,77.60987167652532,19.1707,26.8467,45.0775,498.6248,0.6699,4350.0799,Agricultural,Loam,5073.3448,1,1,0
29.62534548161862,92.25198519198666,144.1096,35.7803,99.0395,2634.1501,3.6642,113.9385,Agricultural,Clay,1682.1392,0,1,1
12.798876174781508,82.98289235229399,88.4637,18.443,72.4205,1880.7652,3.65,756.0549,Urban,Loam,1598.443,1,1,1
14.5467035981377,88.87961084709997,22.6997,18.3107,34.3055,1075.1674,0.8615,7177.3923,Forest,Clay,404.2163,0,1,0
11.803898255400764,86.28681242379587,12.5948,19.671,35.5586,357.862,0.5,279.7342,Desert,Silt,1503.0781,1,1,0
22.355354021924903,79.14968241562738,156.9424,25.4415,78.2734,3075.8879,3.865,175.3045,Desert,Peat,1934.897,0,0,1
8.446113704236218,87.69754013454181,296.9278,16.2687,100.0,4948.0962,6.8005,226.4399,Wetland,Clay,2154.1797,1,1,1
33.36137980115055,74.7539408107724,208.3416,31.0099,99.5317,3926.7356,5.139,1580.8732,Agricultural,Loam,1781.3755,1,1,1
18.559490592001954,83.13149930098967,50.4189,32.646,60.9006,1737.5193,3.2063,168.1642,Agricultural,Loam,7676.8466,1,0,0
20.72302993440107,69.38010825944642,88.7006,30.7238,48.7703,1249.9335,1.82,324.0352,Agricultural,Clay,536.5496,1,1,1
34.002731044601546,68.05947644525568,43.8846,41.5687,59.603,890.0999,0.5415,109.6271,Agricultural,Loam,2346.763,1,1,0
23.312120774541196,68.23350469476884,17.6267,37.3581,42.3481,249.3287,0.5,692.1536,Forest,Clay,1799.4908,1,0,0
28.149043430539848,95.60480404449584,38.0397,37.571,55.3626,765.6542,1.3697,25.9,Urban,Sandy,203.9865,1,1,0
9.73364130102862,89.15593755712149,5.0548,28.8722,37.0883,567.5613,0.5,276.187,Agricultural,Clay,1029.0889,1,1,0
23.686732909235744,84.22089355703474,16.8478,40.7991,27.788,492.634,0.5,262.3186,Urban,Peat,1605.726,0,1,0
21.52755544442188,85.99814596636347,246.9876,20.981,98.1555,4276.7864,5.702,28.2248,Desert,Sandy,706.5223,0,0,1
25.100663623273576,94.8579202284569,32.998,34.791,56.9883,425.0552,0.6852,321.6771,Desert,Rocky,3193.2456,1,0,0
13.58902245206722,73.7974667391195,127.3177,16.6946,87.4437,2661.6002,4.1959,286.7649,Urban,Sandy,3226.1488,1,0,1
20.95306351491944,90.9926815153899,146.0987,37.1658,85.3998,2673.1253,4.9311,258.1752,Urban,Loam,7676.9848,1,1,1
16.85286783849298,79.59650553816779,53.9313,25.7414,75.4111,1970.5493,3.1331,53.1722,Urban,Sandy,12000.0,1,1,1
33.067359195486006,91.84496807733106,5.1441,37.3388,48.0829,230.1153,1.3266,2574.7976,Wetland,Clay,2292.1457,1,1,0
16.541430769601867,68.45384458012114,405.3567,20.5134,100.0,5831.6099,8.8799,69.0493,Urban,Sandy,2610.335,1,1,1
24.41921934508286,82.90173594620815,50.7472,30.1574,44.6185,790.2573,0.7441,249.584,Water Body,Silt,1690.2579,1,1,0
14.821901058624624,88.79312645955561,69.7416,20.102,69.4717,1185.6208,1.5315,104.3509,Agricultural,Loam,3420.9291,0,1,1
15.810432105600011,83.92415653896465,167.8792,33.4248,96.2293,3066.2627,5.1325,7466.7225,Water Body,Loam,2317.2853,1,0,1
23.544816853951424,89.33513773200775,50.3413,36.6825,53.8509,1522.3739,3.071,155.4033,Forest,Rocky,3002.0248,1,1,1
25.051698224256327,84.0145607494413,3.4527,27.7602,43.9901,250.5253,1.1995,73.8046,Agricultural,Loam,773.3556,0,0,0
11.440361150703776,82.51733651804267,89.1524,23.923,62.0377,2025.4081,3.2128,2231.4529,Water Body,Loam,1022.7692,1,1,1
11.061451579919458,72.81981645362292,20.1423,32.3825,50.1582,1462.7944,1.0803,99.0032,Agricultural,Clay,1350.3195,0,0,0
24.717915176327338,80.83093652977524,12.6961,31.2805,40.3362,729.9693,0.5,1022.3292,Agricultural,Rocky,5024.0147,1,1,0
28.273302796441357,73.01499802694372,15.8312,28.4124,32.2217,418.6504,0.5,234.7104,Forest,Loam,4716.7554,1,1,0
21.342137037148586,92.9332222363368,7.1293,31.9666,42.2084,285.8956,0.612,91.1261,Desert,Loam,2392.1547,0,1,0
17.646683339627238,84.9350395627601,6.7453,29.5946,32.2287,266.868,1.506,296.6639,Water Body,Peat,1686.0042,0,0,0
33.33419624327566,94.83113600768345,12.7423,38.3743,46.7434,785.6718,1.3398,314.2545,Forest,Clay,558.4635,0,1,0
30.599194096476303,82.09160095130935,22.0974,26.2169,42.17,847.3973,1.8826,49.7313,Urban,Loam,1241.523,1,0,0
30.966633561710722,83.0177807378115,9.4323,42.504,38.8217,177.1714,0.9296,186.3125,Forest,Peat,2014.5114,1,1,0
17.90904703753386,84.26985819294842,5.5408,27.0741,41.2393,592.9424,0.5,5272.4324,Wetland,Clay,418.9332,1,0,0
15.026388145601192,75.48444125803591,6.4472,25.1368,43.7944,240.0734,0.5536,119.2452,Agricultural,Loam,862.2265,1,0,0
10.947151068354056,81.8610555334914,1.8189,26.4283,38.811,180.3071,0.5,2785.1664,Forest,Sandy,539.1162,1,1,0
32.70711684905945,92.62148892317492,5.1529,30.8421,28.7685,224.1542,1.2779,1247.2766,Agricultural,Peat,8095.6769,1,0,0
16.767799396338944,72.19045208700219,6.3059,32.9192,23.7047,286.8939,0.5,205.211,Agricultural,Clay,434.8925,1,0,0
12.777924536821853,87.73259246147775,13.2305,25.367,42.3463,687.9648,2.0065,15.0348,Forest,Loam,178.2519,0,0,0
25.543214866819653,84.03996313094137,15.5725,33.8017,45.4718,511.8101,0.5507,80.6379,Agricultural,Loam,523.841,0,1,0
19.836917021267222,71.636834427529,71.0991,20.1582,68.705,2227.7248,4.1837,623.8858,Agricultural,Peat,1872.5054,0,1,1
30.8744588593786,89.00610295801724,131.3496,20.767,87.4428,2587.2017,4.4369,128.0811,Agricultural,Clay,4126.0933,1,0,1
13.112388538006183,89.33896256639993,44.8664,19.9944,41.0779,663.8638,0.5108,6817.8239,Wetland,Loam,4940.0968,0,1,0
31.345728408872368,69.39148944804354,148.4208,23.8563,84.6135,2825.0194,4.3189,234.8224,Agricultural,Sandy,1141.0337,1,1,1
25.257612191763158,68.41394312826604,61.9528,33.7559,43.7688,823.7566,0.7339,286.0168,Agricultural,Silt,12000.0,1,0,0
21.47271559810747,68.06796265555101,28.9336,35.8219,39.1219,566.9384,0.5,47.8343,Agricultural,Silt,3265.4437,0,0,0
21.50984356398226,73.3168712673216,8.7696,29.7634,56.2197,388.9438,0.5,2517.1533,Forest,Sandy,3769.1923,1,0,0
22.18455367819402,88.53698954935354,5.4224,27.2616,38.5781,370.5545,0.7562,49.4989,Wetland,Silt,2531.8186,1,0,0
13.710682230607738,79.41624903461602,51.2717,24.3805,58.8522,1482.9672,1.328,5977.5768,Forest,Clay,533.2787,1,1,0
26.760079331577394,71.47383042607812,187.3264,35.316,83.1433,3748.8431,5.5012,89.5655,Agricultural,Silt,260.2981,0,1,1
34.37741645799605,81.41513121603951,177.734,27.9132,83.7251,2959.4323,5.0215,104.7156,Wetland,Silt,2808.4123,1,0,1
31.776604019539015,92.92709275930119,257.0202,23.8079,92.5407,4345.0949,7.9664,5675.229,Forest,Loam,1275.4973,0,1,1
8.154465151633044,68.74625002302508,28.0346,23.3642,51.1919,418.8309,0.6139,738.4742,Forest,Silt,4940.6114,0,0,0
15.788375461289466,92.96860901385607,30.7279,23.2476,55.3226,501.628,0.5,201.8659,Agricultural,Silt,573.1453,0,0,0
8.40364921981445,77.41505979662153,26.5045,24.4919,37.324,358.2614,0.7801,125.8058,Agricultural,Clay,3177.4391,0,1,1
28.160410912596852,85.55863219122254,13.0773,43.7715,46.0038,592.6825,0.9126,250.7328,Water Body,Clay,2129.221,1,0,0
11.204373514274494,94.39383775976664,10.9639,27.0053,59.6273,501.4831,1.5303,1037.4896,Water Body,Clay,716.4367,1,0,0
25.156187635271564,69.17080996915259,131.6609,31.1767,84.9409,2606.0355,4.9096,463.7365,Agricultural,Sandy,737.8796,0,1,1
18.63433895266228,86.78985080032957,390.9534,16.8771,100.0,5633.3189,7.852,1781.7378,Agricultural,Loam,8435.0744,0,0,1
9.672556001632675,93.36894879017412,15.18,33.5631,36.1691,407.1886,0.5,556.2726,Desert,Sandy,949.9923,0,1,0
17.467346544859367,69.60908359119449,170.513,27.3718,76.867,2924.9528,5.3232,39.1676,Agricultural,Loam,3923.8622,0,1,1
16.405809490338182,87.10326126723373,188.0635,24.4796,81.2426,3537.1833,4.8877,195.087,Forest,Loam,1256.9412,1,0,1
16.656737476856122,76.93786757461096,7.1889,15.0,32.0239,555.6058,0.5,102.7476,Agricultural,Sandy,619.1782,1,0,0
34.621153710823535,83.37959132891152,143.6289,42.207,95.085,2579.9253,4.0881,71.4504,Desert,Loam,1077.4104,0,1,1
28.552539615587193,70.35552676052035,48.9217,33.1812,69.2869,1757.4144,4.0569,158.3707,Agricultural,Loam,1097.5324,0,0,1
22.504620843661993,95.29861516448537,19.4832,27.5321,40.8486,685.6729,0.8953,79.5848,Forest,Loam,4766.1554,0,1,0
25.388813811640922,70.24801942030666,20.903,36.8571,31.8524,288.1838,0.5,1301.9342,Desert,Silt,5380.9671,0,0,0
10.152027965027395,83.7940887510876,26.1945,24.9621,58.5338,433.2987,0.7172,118.9488,Water Body,Clay,10756.3423,0,0,1
22.609701396640286,91.87686169242107,10.627,33.3099,32.0513,389.7104,0.5,360.0203,Water Body,Sandy,6203.7662,0,1,1
17.92342940187135,92.97973394723091,84.1273,31.3364,85.5768,2291.445,3.0855,745.55,Desert,Silt,1792.2542,0,1,1
18.486615870364947,70.67243411731947,71.0358,35.9145,54.2439,1001.7038,0.6847,1094.7471,Forest,Loam,518.0415,0,1,0
21.063237260664742,93.93490185580205,62.0353,16.0392,65.914,1582.3488,3.0442,246.9149,Agricultural,Loam,690.9288,1,1,1
12.368981793440797,94.06198231095735,36.2662,34.9255,44.7355,839.1079,0.5917,7070.6256,Water Body,Clay,3184.5668,1,1,0
12.589900012196033,84.41167773065554,11.6144,36.7322,25.8544,355.1945,0.6682,4627.2611,Agricultural,Loam,512.2835,0,0,0
25.100391955107384,70.103655282327,109.5261,22.2596,83.8145,2418.3438,3.917,6648.9577,Urban,Clay,584.1045,0,0,1
21.36030069321475,88.51094255738863,19.7913,32.1758,46.6899,472.9708,0.5,58.9616,Forest,Loam,983.5418,1,1,0
13.373683084691736,83.93730343194915,69.3648,26.4681,55.5794,985.7468,0.8164,262.5328,Agricultural,Clay,5098.3928,0,1,1
15.24070792911266,86.15486608130395,85.3094,34.0417,70.9707,1863.2803,4.3141,1362.2783,Agricultural,Rocky,943.4525,1,0,1
27.727026418885426,87.12842673574232,158.5727,30.8693,83.5938,3002.137,4.8578,1491.6075,Forest,Clay,3345.6576,0,1,1
28.7301628485743,78.94475443697021,54.4061,33.3751,53.6765,954.6465,1.4322,1398.5339,Agricultural,Silt,8927.2855,1,1,0
10.878017979613922,79.04468506882513,5.7879,33.4793,27.3893,327.2611,1.3722,6008.6765,Forest,Rocky,1503.2158,0,0,0
15.760059104570653,90.50893599803867,133.9854,15.5435,77.9862,2589.3497,4.7215,42.2291,Water Body,Loam,1841.9667,1,1,1
11.291008726169693,88.64434659155333,10.5392,15.7988,32.9251,631.158,0.6789,1296.3833,Agricultural,Clay,319.6226,1,1,0
24.007004132089982,69.12438332966708,31.8317,29.9251,52.059,691.5287,0.9898,140.6095,Urban,Silt,2693.409,0,1,0
25.273188225017346,74.9151946244931,53.0849,27.9965,31.3966,894.7846,1.5486,42.4629,Agricultural,Loam,949.4708,1,1,0
24.20959987114549,75.7390436511767,97.521,26.5669,74.0548,1971.9288,4.0212,1126.5429,Forest,Clay,5112.3463,1,0,1
21.604997513364385,81.58715066501873,24.4658,33.5673,44.7015,584.3551,0.5,1310.7954,Forest,Sandy,849.9188,1,1,0
24.84876780366597,74.4576057702507,16.509,38.7069,32.306,253.4051,0.5,697.9689,Urban,Sandy,2799.8787,1,0,0
34.9594007696662,92.28343292835582,8.8328,40.1039,45.6241,797.8912,0.9928,637.0406,Forest,Clay,464.7923,1,0,0
34.2995366474941,83.71971265891608,15.9703,21.0469,54.5748,501.2326,1.4823,385.4159,Agricultural,Loam,1155.9214,1,1,0
21.508026550447553,71.3415532342993,197.3143,29.115,98.3452,3296.3678,6.1761,226.2708,Urban,Clay,298.9688,0,1,1
22.46657477027242,78.4992224961066,73.0985,36.3099,68.4134,2057.8866,4.5657,6536.468,Agricultural,Sandy,2102.8819,1,0,0
18.17868084111437,76.16846803500239,5.3507,34.4972,42.5911,237.9406,0.5,46.116,Agricultural,Silt,7881.3841,0,0,0
17.851425451651103,77.74599517048843,11.3374,28.3592,37.98,756.7535,0.75,236.7457,Urban,Rocky,644.8631,0,0,0
13.56747332934803,92.28656835353607,63.3639,21.7246,76.6734,1999.454,3.8597,45.2419,Forest,Rocky,513.1726,0,0,1
33.86453821800571,80.48349594169451,8.3162,35.5198,47.6781,535.4756,1.5325,196.2031,Desert,Silt,752.2251,1,0,0
19.44179323813493,79.35216544879815,19.3308,34.4506,57.885,885.0805,0.5,3632.1883,Agricultural,Sandy,3634.6525,1,0,0
8.311202379430602,83.01855832408853,4.1911,25.2107,44.9951,141.0358,0.5,88.5638,Agricultural,Clay,1663.4696,0,0,0
19.419475681022057,96.48766473053567,18.6414,38.4981,42.1679,293.919,0.5,212.2008,Agricultural,Loam,2284.2468,1,0,0
33.911867614877124,71.62500674145566,27.1265,34.6222,46.9969,512.6547,0.5,5782.6461,Agricultural,Peat,483.8971,1,1,0
23.10571269237822,74.54325954048915,17.8519,38.6857,48.6044,231.8424,0.5,64.1419,Agricultural,Loam,1374.1867,1,1,0
18.35193932993164,94.25488669378305,90.5862,19.1362,89.187,1989.1125,3.2021,141.7674,Agricultural,Rocky,5389.2521,0,1,1
29.080594594206882,79.40265936777666,200.6634,33.8728,97.5121,3423.955,5.7374,288.9872,Agricultural,Peat,544.8348,1,0,1
24.68626640375829,76.25350709217703,190.6767,32.4473,78.8066,3175.1811,5.3012,943.6334,Urban,Clay,3006.2916,0,1,1
33.05956902241698,89.01130406715728,229.3691,26.1762,99.146,4941.0448,8.0804,133.7937,Desert,Clay,2896.3775,0,0,1
31.8815561931153,94.32866383207798,8.32,35.8562,51.0582,192.2346,0.5,786.5147,Forest,Silt,1533.6392,1,1,0
23.542202671520773,92.19442348712045,9.7215,33.7708,33.0672,627.3859,1.0944,96.6644,Urban,Sandy,589.7423,0,1,0
21.17574000554017,84.55414670254572,7.8438,30.2799,54.624,1270.1862,1.093,657.3058,Forest,Loam,7704.6171,1,1,0
25.65232057259152,89.96440521867974,213.022,32.4823,94.6554,4796.8775,7.9106,324.2785,Desert,Peat,760.1114,1,1,1
30.74563165806207,80.65575294941202,7.7533,36.1236,33.0452,101.1309,0.5844,924.3435,Desert,Loam,2386.7365,1,0,0
19.61935637404941,88.42401943930935,18.3545,30.0869,37.7051,368.6322,0.5015,191.5884,Water Body,Sandy,1809.9879,1,0,0
10.70085511881315,74.87923549383646,17.4985,26.3301,38.6685,245.4566,0.5,197.7461,Agricultural,Clay,1331.068,0,0,0
31.54545330488039,90.14038901516739,51.224,39.341,51.5061,641.6861,0.7818,18.633,Agricultural,Loam,3646.1021,0,0,0
15.532806882507302,79.73440394797312,11.2209,36.5989,31.9691,390.0468,0.5,3545.0265,Agricultural,Clay,3647.7542,0,0,0
17.856384493628745,94.8950733322639,183.8834,22.8152,83.6749,3088.6917,4.45,190.7453,Forest,Loam,1709.4941,1,1,1
14.789581203259049,74.64680944810016,23.8267,20.5483,50.2684,869.0949,1.9674,216.9558,Desert,Loam,1998.482,0,1,0
30.559560539518486,86.58354100304388,10.1194,40.7062,44.1581,248.6045,0.5118,4773.3386,Water Body,Clay,1737.9652,0,1,0
32.72638822676865,89.18046278055542,2.2083,28.7433,27.0218,319.7783,0.5,30.3177,Agricultural,Loam,943.5641,0,1,0
25.01050437670834,69.11787669963066,30.8782,36.3047,47.9982,825.4312,1.2721,1015.9493,Agricultural,Silt,527.1377,1,1,0
16.30732127498085,93.59622584708954,49.8065,20.5712,58.832,911.2696,1.5396,178.9256,Agricultural,Rocky,3493.8409,0,1,0
31.798803723443424,90.19422328496213,16.9881,25.2868,49.3846,386.8255,0.8837,6235.2035,Forest,Loam,1858.6695,1,0,0
32.31532323708157,83.90951449628737,87.3697,35.8983,67.1967,2192.2474,4.1252,2599.6746,Urban,Loam,674.3946,0,0,1
28.06305563913225,92.55962688438859,33.3374,31.7183,36.3255,579.6688,1.0177,75.7005,Forest,Rocky,1110.8517,1,1,0
24.302404446725188,81.18699399440987,25.8159,34.9146,37.5467,651.4059,0.6396,121.972,Desert,Clay,4530.898,0,1,0
26.6674340208055,71.97471150052104,32.1791,30.8354,39.6234,484.3309,0.8076,184.0643,Urban,Peat,374.2903,1,1,0
18.373581250616606,89.22142660122097,30.8438,38.9173,46.6418,1137.133,1.6164,2876.2581,Water Body,Clay,664.8475,1,0,0
